rx_time_ms,sequence_number,tx_timestamp_ms,rssi,payload_size,scenario_id,packet_rate
80498,20518,1026616,-93,100,run03,20
80548,20519,1026666,-93,100,run03,20
80600,20520,1026716,-93,100,run03,20
80648,20521,1026766,-93,100,run03,20
80700,20522,1026816,-92,100,run03,20
80748,20523,1026866,-92,100,run03,20
80799,20524,1026916,-91,100,run03,20
80848,20525,1026966,-90,100,run03,20
80898,20526,1027016,-90,100,run03,20
80950,20527,1027066,-89,100,run03,20
80998,20528,1027116,-91,100,run03,20
81048,20529,1027166,-90,100,run03,20
81099,20530,1027216,-90,100,run03,20
81150,20531,1027266,-91,100,run03,20
81210,20532,1027316,-90,100,run03,20
81248,20533,1027366,-89,100,run03,20
81298,20534,1027416,-89,100,run03,20
81348,20535,1027466,-90,100,run03,20
81399,20536,1027516,-88,100,run03,20
81448,20537,1027566,-90,100,run03,20
81499,20538,1027616,-88,100,run03,20
81548,20539,1027666,-90,100,run03,20
81600,20540,1027716,-90,100,run03,20
81648,20541,1027766,-91,100,run03,20
81700,20542,1027816,-90,100,run03,20
81750,20543,1027866,-85,100,run03,20
81802,20544,1027916,-90,100,run03,20
81848,20545,1027966,-89,100,run03,20
81902,20546,1028016,-90,100,run03,20
81949,20547,1028066,-90,100,run03,20
81998,20548,1028116,-91,100,run03,20
82048,20549,1028166,-91,100,run03,20
82098,20550,1028216,-90,100,run03,20
82151,20551,1028266,-91,100,run03,20
82198,20552,1028316,-93,100,run03,20
82255,20553,1028366,-93,100,run03,20
82298,20554,1028416,-93,100,run03,20
82351,20555,1028466,-93,100,run03,20
82398,20556,1028516,-90,100,run03,20
82448,20557,1028566,-92,100,run03,20
82498,20558,1028616,-93,100,run03,20
82548,20559,1028666,-91,100,run03,20
82598,20560,1028716,-92,100,run03,20
82648,20561,1028766,-92,100,run03,20
82698,20562,1028816,-93,100,run03,20
82754,20563,1028866,-91,100,run03,20
82802,20564,1028916,-94,100,run03,20
82854,20565,1028966,-94,100,run03,20
82903,20566,1029016,-94,100,run03,20
82948,20567,1029066,-91,100,run03,20
82999,20568,1029116,-94,100,run03,20
83050,20569,1029166,-93,100,run03,20
83098,20570,1029216,-92,100,run03,20
83148,20571,1029266,-93,100,run03,20
83200,20572,1029316,-92,100,run03,20
83249,20573,1029366,-92,100,run03,20
83298,20574,1029416,-92,100,run03,20
83350,20575,1029466,-91,100,run03,20
83400,20576,1029516,-91,100,run03,20
83448,20577,1029566,-93,100,run03,20
83498,20578,1029616,-93,100,run03,20
83563,20579,1029666,-93,100,run03,20
83600,20580,1029716,-86,100,run03,20
83662,20581,1029766,-91,100,run03,20
83714,20582,1029816,-89,100,run03,20
83758,20583,1029866,-93,100,run03,20
83798,20584,1029916,-93,100,run03,20
83860,20585,1029966,-92,100,run03,20
83898,20586,1030016,-87,100,run03,20
83948,20587,1030066,-94,100,run03,20
84004,20588,1030116,-94,100,run03,20
84057,20589,1030166,-93,100,run03,20
84110,20590,1030216,-95,100,run03,20
84148,20591,1030266,-94,100,run03,20
84199,20592,1030316,-95,100,run03,20
84248,20593,1030366,-95,100,run03,20
84298,20594,1030416,-91,100,run03,20
84348,20595,1030466,-92,100,run03,20
84398,20596,1030516,-92,100,run03,20
84457,20597,1030566,-89,100,run03,20
84498,20598,1030616,-94,100,run03,20
84548,20599,1030666,-92,100,run03,20
84598,20600,1030716,-94,100,run03,20
84648,20601,1030766,-92,100,run03,20
84698,20602,1030816,-93,100,run03,20
84750,20603,1030866,-93,100,run03,20
84800,20604,1030916,-93,100,run03,20
84858,20605,1030966,-91,100,run03,20
84898,20606,1031016,-92,100,run03,20
84956,20607,1031066,-93,100,run03,20
85000,20608,1031116,-93,100,run03,20
85048,20609,1031166,-93,100,run03,20
85103,20610,1031216,-94,100,run03,20
85148,20611,1031266,-94,100,run03,20
85200,20612,1031316,-92,100,run03,20
85248,20613,1031366,-94,100,run03,20
85298,20614,1031416,-93,100,run03,20
85348,20615,1031466,-92,100,run03,20
85401,20616,1031516,-94,100,run03,20
85451,20617,1031566,-92,100,run03,20
85498,20618,1031616,-94,100,run03,20
85548,20619,1031666,-94,100,run03,20
85599,20620,1031716,-94,100,run03,20
85648,20621,1031766,-94,100,run03,20
85707,20622,1031816,-91,100,run03,20
85749,20623,1031866,-92,100,run03,20
85799,20624,1031916,-94,100,run03,20
85848,20625,1031966,-87,100,run03,20
85899,20626,1032016,-94,100,run03,20
85948,20627,1032066,-92,100,run03,20
85998,20628,1032116,-94,100,run03,20
86048,20629,1032166,-85,100,run03,20
86099,20630,1032216,-94,100,run03,20
86148,20631,1032266,-94,100,run03,20
86218,20632,1032316,-93,100,run03,20
86276,20633,1032366,-89,100,run03,20
86314,20634,1032416,-93,100,run03,20
86351,20635,1032466,-94,100,run03,20
86418,20636,1032516,-92,100,run03,20
86472,20637,1032566,-94,100,run03,20
86519,20638,1032616,-93,100,run03,20
86548,20639,1032666,-93,100,run03,20
86600,20640,1032716,-93,100,run03,20
86648,20641,1032766,-93,100,run03,20
86698,20642,1032816,-92,100,run03,20
86769,20643,1032866,-94,100,run03,20
86798,20644,1032916,-94,100,run03,20
86848,20645,1032966,-92,100,run03,20
86899,20646,1033016,-91,100,run03,20
86949,20647,1033066,-93,100,run03,20
86998,20648,1033116,-94,100,run03,20
87050,20649,1033166,-94,100,run03,20
87098,20650,1033216,-96,100,run03,20
87151,20651,1033266,-95,100,run03,20
87198,20652,1033316,-95,100,run03,20
87249,20653,1033366,-93,100,run03,20
87298,20654,1033416,-93,100,run03,20
87349,20655,1033466,-94,100,run03,20
87398,20656,1033516,-94,100,run03,20
87451,20657,1033566,-93,100,run03,20
87498,20658,1033616,-96,100,run03,20
87548,20659,1033666,-91,100,run03,20
87598,20660,1033716,-94,100,run03,20
87648,20661,1033766,-94,100,run03,20
87703,20662,1033816,-95,100,run03,20
87748,20663,1033866,-94,100,run03,20
87798,20664,1033916,-91,100,run03,20
87849,20665,1033966,-96,100,run03,20
87898,20666,1034016,-93,100,run03,20
87978,20667,1034066,-93,100,run03,20
87998,20668,1034116,-93,100,run03,20
88050,20669,1034166,-92,100,run03,20
88099,20670,1034216,-94,100,run03,20
88148,20671,1034266,-91,100,run03,20
88202,20672,1034316,-94,100,run03,20
88257,20673,1034366,-93,100,run03,20
88298,20674,1034416,-93,100,run03,20
88348,20675,1034466,-94,100,run03,20
88398,20676,1034516,-94,100,run03,20
88450,20677,1034566,-93,100,run03,20
88498,20678,1034616,-95,100,run03,20
88548,20679,1034666,-94,100,run03,20
88598,20680,1034716,-92,100,run03,20
88648,20681,1034766,-93,100,run03,20
88698,20682,1034816,-95,100,run03,20
88751,20683,1034866,-95,100,run03,20
88798,20684,1034916,-96,100,run03,20
88851,20685,1034966,-94,100,run03,20
88918,20686,1035016,-90,100,run03,20
88948,20687,1035066,-92,100,run03,20
88998,20688,1035116,-92,100,run03,20
89048,20689,1035166,-94,100,run03,20
89098,20690,1035216,-92,100,run03,20
89148,20691,1035266,-92,100,run03,20
89198,20692,1035316,-93,100,run03,20
89253,20693,1035366,-91,100,run03,20
89308,20694,1035416,-93,100,run03,20
89357,20695,1035466,-92,100,run03,20
89399,20696,1035516,-94,100,run03,20
89448,20697,1035566,-93,100,run03,20
89501,20698,1035616,-92,100,run03,20
89556,20699,1035666,-92,100,run03,20
89606,20700,1035716,-91,100,run03,20
89648,20701,1035766,-93,100,run03,20
89702,20702,1035816,-93,100,run03,20
89748,20703,1035866,-90,100,run03,20
89798,20704,1035916,-92,100,run03,20
89848,20705,1035966,-92,100,run03,20
89898,20706,1036016,-91,100,run03,20
89948,20707,1036066,-92,100,run03,20
89999,20708,1036116,-90,100,run03,20
90048,20709,1036166,-91,100,run03,20
90099,20710,1036216,-91,100,run03,20
90148,20711,1036266,-95,100,run03,20
90200,20712,1036316,-93,100,run03,20
90249,20713,1036366,-92,100,run03,20
90298,20714,1036416,-90,100,run03,20
90348,20715,1036466,-94,100,run03,20
90409,20716,1036516,-94,100,run03,20
90448,20717,1036566,-92,100,run03,20
90498,20718,1036616,-93,100,run03,20
90548,20719,1036666,-92,100,run03,20
90600,20720,1036716,-86,100,run03,20
90648,20721,1036766,-92,100,run03,20
90698,20722,1036816,-92,100,run03,20
90749,20723,1036866,-93,100,run03,20
90798,20724,1036916,-93,100,run03,20
90853,20725,1036966,-92,100,run03,20
90900,20726,1037016,-92,100,run03,20
90951,20727,1037066,-92,100,run03,20
91001,20728,1037116,-93,100,run03,20
91048,20729,1037166,-93,100,run03,20
91098,20730,1037216,-90,100,run03,20
91154,20731,1037266,-93,100,run03,20
91198,20732,1037316,-93,100,run03,20
91248,20733,1037366,-95,100,run03,20
91298,20734,1037416,-95,100,run03,20
91348,20735,1037466,-92,100,run03,20
91398,20736,1037516,-94,100,run03,20
91448,20737,1037566,-97,100,run03,20
91498,20738,1037616,-95,100,run03,20
91552,20739,1037666,-93,100,run03,20
91598,20740,1037716,-94,100,run03,20
91648,20741,1037766,-94,100,run03,20
91698,20742,1037816,-94,100,run03,20
91749,20743,1037866,-95,100,run03,20
91798,20744,1037916,-95,100,run03,20
91852,20745,1037966,-93,100,run03,20
91898,20746,1038016,-93,100,run03,20
91948,20747,1038066,-91,100,run03,20
91998,20748,1038116,-93,100,run03,20
92051,20749,1038166,-93,100,run03,20
92100,20750,1038216,-93,100,run03,20
92149,20751,1038266,-95,100,run03,20
92271,20753,1038366,-95,100,run03,20
92298,20754,1038416,-94,100,run03,20
92354,20755,1038466,-95,100,run03,20
92409,20756,1038516,-95,100,run03,20
92448,20757,1038566,-93,100,run03,20
92498,20758,1038616,-92,100,run03,20
92549,20759,1038666,-93,100,run03,20
92598,20760,1038716,-94,100,run03,20
92648,20761,1038766,-93,100,run03,20
92698,20762,1038816,-92,100,run03,20
92748,20763,1038866,-93,100,run03,20
92798,20764,1038916,-92,100,run03,20
92850,20765,1038966,-93,100,run03,20
92902,20766,1039016,-94,100,run03,20
92949,20767,1039066,-93,100,run03,20
92998,20768,1039116,-93,100,run03,20
93051,20769,1039166,-93,100,run03,20
93098,20770,1039216,-93,100,run03,20
93148,20771,1039266,-95,100,run03,20
93198,20772,1039316,-95,100,run03,20
93248,20773,1039366,-93,100,run03,20
93298,20774,1039416,-92,100,run03,20
93348,20775,1039466,-94,100,run03,20
93401,20776,1039516,-93,100,run03,20
93448,20777,1039566,-94,100,run03,20
93500,20778,1039616,-93,100,run03,20
93548,20779,1039666,-94,100,run03,20
93598,20780,1039716,-95,100,run03,20
93649,20781,1039766,-93,100,run03,20
93699,20782,1039816,-95,100,run03,20
93748,20783,1039866,-93,100,run03,20
93798,20784,1039916,-95,100,run03,20
93850,20785,1039966,-94,100,run03,20
93907,20786,1040016,-98,100,run03,20
93952,20787,1040066,-94,100,run03,20
94001,20788,1040116,-92,100,run03,20
94048,20789,1040166,-91,100,run03,20
94098,20790,1040216,-94,100,run03,20
94149,20791,1040266,-91,100,run03,20
94200,20792,1040316,-93,100,run03,20
94248,20793,1040366,-92,100,run03,20
94311,20794,1040416,-94,100,run03,20
94348,20795,1040466,-91,100,run03,20
94399,20796,1040516,-93,100,run03,20
94448,20797,1040566,-93,100,run03,20
94501,20798,1040616,-93,100,run03,20
94548,20799,1040666,-86,100,run03,20
94608,20800,1040716,-92,100,run03,20
94648,20801,1040766,-96,100,run03,20
94700,20802,1040816,-94,100,run03,20
94748,20803,1040866,-93,100,run03,20
94798,20804,1040916,-93,100,run03,20
94859,20805,1040966,-94,100,run03,20
94898,20806,1041016,-92,100,run03,20
94965,20807,1041066,-93,100,run03,20
95031,20808,1041116,-92,100,run03,20
95048,20809,1041166,-91,100,run03,20
95098,20810,1041216,-93,100,run03,20
95148,20811,1041266,-96,100,run03,20
95203,20812,1041316,-94,100,run03,20
95267,20813,1041366,-94,100,run03,20
95303,20814,1041416,-91,100,run03,20
95351,20815,1041466,-92,100,run03,20
95398,20816,1041516,-92,100,run03,20
95452,20817,1041566,-87,100,run03,20
95499,20818,1041616,-91,100,run03,20
95548,20819,1041666,-93,100,run03,20
95598,20820,1041716,-94,100,run03,20
95648,20821,1041766,-93,100,run03,20
95698,20822,1041816,-93,100,run03,20
95751,20823,1041866,-93,100,run03,20
95798,20824,1041916,-93,100,run03,20
95855,20825,1041966,-94,100,run03,20
95898,20826,1042016,-96,100,run03,20
95948,20827,1042066,-91,100,run03,20
95998,20828,1042116,-91,100,run03,20
96049,20829,1042166,-91,100,run03,20
96100,20830,1042216,-90,100,run03,20
96159,20831,1042266,-93,100,run03,20
96198,20832,1042316,-91,100,run03,20
96258,20833,1042366,-91,100,run03,20
96298,20834,1042416,-93,100,run03,20
96349,20835,1042466,-90,100,run03,20
96398,20836,1042516,-92,100,run03,20
96448,20837,1042566,-92,100,run03,20
96498,20838,1042616,-91,100,run03,20
96549,20839,1042666,-92,100,run03,20
96598,20840,1042716,-91,100,run03,20
96650,20841,1042766,-92,100,run03,20
96705,20842,1042816,-92,100,run03,20
96750,20843,1042866,-91,100,run03,20
96803,20844,1042916,-92,100,run03,20
96850,20845,1042966,-90,100,run03,20
96898,20846,1043016,-92,100,run03,20
96948,20847,1043066,-92,100,run03,20
96998,20848,1043116,-92,100,run03,20
97050,20849,1043166,-92,100,run03,20
97101,20850,1043216,-92,100,run03,20
97148,20851,1043266,-92,100,run03,20
97198,20852,1043316,-90,100,run03,20
97251,20853,1043366,-93,100,run03,20
97298,20854,1043416,-93,100,run03,20
97351,20855,1043466,-94,100,run03,20
97398,20856,1043516,-92,100,run03,20
97448,20857,1043566,-91,100,run03,20
97498,20858,1043616,-92,100,run03,20
97548,20859,1043666,-91,100,run03,20
97599,20860,1043716,-92,100,run03,20
97675,20861,1043766,-94,100,run03,20
97698,20862,1043816,-92,100,run03,20
97748,20863,1043866,-94,100,run03,20
97806,20864,1043916,-93,100,run03,20
97860,20865,1043966,-92,100,run03,20
97898,20866,1044016,-92,100,run03,20
97956,20867,1044066,-90,100,run03,20
97998,20868,1044116,-92,100,run03,20
98048,20869,1044166,-91,100,run03,20
98110,20870,1044216,-93,100,run03,20
98148,20871,1044266,-91,100,run03,20
98200,20872,1044316,-93,100,run03,20
98248,20873,1044366,-86,100,run03,20
98298,20874,1044416,-91,100,run03,20
98348,20875,1044466,-92,100,run03,20
98401,20876,1044516,-91,100,run03,20
98449,20877,1044566,-91,100,run03,20
98499,20878,1044616,-91,100,run03,20
98555,20879,1044666,-92,100,run03,20
98599,20880,1044716,-92,100,run03,20
98648,20881,1044766,-92,100,run03,20
98700,20882,1044816,-91,100,run03,20
98748,20883,1044866,-93,100,run03,20
98801,20884,1044916,-91,100,run03,20
98858,20885,1044966,-92,100,run03,20
98900,20886,1045016,-93,100,run03,20
98948,20887,1045066,-92,100,run03,20
99007,20888,1045116,-93,100,run03,20
99050,20889,1045166,-93,100,run03,20
99122,20890,1045216,-93,100,run03,20
99160,20891,1045266,-90,100,run03,20
99201,20892,1045316,-92,100,run03,20
99253,20893,1045366,-93,100,run03,20
99301,20894,1045416,-91,100,run03,20
99348,20895,1045466,-91,100,run03,20
99401,20896,1045516,-92,100,run03,20
99449,20897,1045566,-94,100,run03,20
99501,20898,1045616,-91,100,run03,20
99551,20899,1045666,-92,100,run03,20
99598,20900,1045716,-92,100,run03,20
99648,20901,1045766,-91,100,run03,20
99699,20902,1045816,-93,100,run03,20
99751,20903,1045866,-91,100,run03,20
99799,20904,1045916,-92,100,run03,20
99850,20905,1045966,-92,100,run03,20
99898,20906,1046016,-91,100,run03,20
99958,20907,1046066,-91,100,run03,20
99998,20908,1046116,-91,100,run03,20
100056,20909,1046166,-90,100,run03,20
100100,20910,1046216,-92,100,run03,20
100148,20911,1046266,-93,100,run03,20
100198,20912,1046316,-93,100,run03,20
100249,20913,1046366,-92,100,run03,20
100298,20914,1046416,-92,100,run03,20
100350,20915,1046466,-91,100,run03,20
100398,20916,1046516,-91,100,run03,20
100461,20917,1046566,-91,100,run03,20
100498,20918,1046616,-92,100,run03,20
100552,20919,1046666,-90,100,run03,20
100598,20920,1046716,-93,100,run03,20
100654,20921,1046766,-95,100,run03,20
100703,20922,1046816,-92,100,run03,20
100751,20923,1046866,-92,100,run03,20
100799,20924,1046916,-93,100,run03,20
100851,20925,1046966,-92,100,run03,20
100899,20926,1047016,-91,100,run03,20
100952,20927,1047066,-93,100,run03,20
100998,20928,1047116,-90,100,run03,20
101058,20929,1047166,-90,100,run03,20
101099,20930,1047216,-91,100,run03,20
101149,20931,1047266,-90,100,run03,20
101200,20932,1047316,-91,100,run03,20
101251,20933,1047366,-91,100,run03,20
101301,20934,1047416,-91,100,run03,20
101348,20935,1047466,-91,100,run03,20
101398,20936,1047516,-90,100,run03,20
101455,20937,1047566,-92,100,run03,20
101498,20938,1047616,-92,100,run03,20
101554,20939,1047666,-92,100,run03,20
101598,20940,1047716,-89,100,run03,20
101653,20941,1047766,-90,100,run03,20
101698,20942,1047816,-93,100,run03,20
101748,20943,1047866,-94,100,run03,20
101799,20944,1047916,-92,100,run03,20
101848,20945,1047966,-90,100,run03,20
101898,20946,1048016,-89,100,run03,20
101951,20947,1048066,-94,100,run03,20
101999,20948,1048116,-94,100,run03,20
102048,20949,1048166,-97,100,run03,20
102098,20950,1048216,-91,100,run03,20
102148,20951,1048266,-91,100,run03,20
102199,20952,1048316,-92,100,run03,20
102248,20953,1048366,-91,100,run03,20
102299,20954,1048416,-92,100,run03,20
102356,20955,1048466,-95,100,run03,20
102420,20956,1048516,-93,100,run03,20
102450,20957,1048566,-91,100,run03,20
102500,20958,1048616,-93,100,run03,20
102548,20959,1048666,-90,100,run03,20
102601,20960,1048716,-93,100,run03,20
102650,20961,1048766,-91,100,run03,20
102699,20962,1048816,-94,100,run03,20
102756,20963,1048866,-89,100,run03,20
102801,20964,1048916,-93,100,run03,20
102848,20965,1048966,-92,100,run03,20
102905,20966,1049016,-91,100,run03,20
102948,20967,1049066,-93,100,run03,20
103002,20968,1049116,-94,100,run03,20
103050,20969,1049166,-92,100,run03,20
103100,20970,1049216,-91,100,run03,20
103148,20971,1049266,-93,100,run03,20
103199,20972,1049316,-94,100,run03,20
103248,20973,1049366,-92,100,run03,20
103298,20974,1049416,-91,100,run03,20
103349,20975,1049466,-95,100,run03,20
103398,20976,1049516,-91,100,run03,20
103451,20977,1049566,-92,100,run03,20
103503,20978,1049616,-92,100,run03,20
103602,20980,1049716,-93,100,run03,20
103652,20981,1049766,-92,100,run03,20
103699,20982,1049816,-93,100,run03,20
103750,20983,1049866,-92,100,run03,20
103802,20984,1049916,-91,100,run03,20
103849,20985,1049966,-92,100,run03,20
103898,20986,1050016,-92,100,run03,20
103951,20987,1050066,-94,100,run03,20
103998,20988,1050116,-94,100,run03,20
104049,20989,1050166,-95,100,run03,20
104098,20990,1050216,-96,100,run03,20
104149,20991,1050266,-92,100,run03,20
104198,20992,1050316,-91,100,run03,20
104252,20993,1050366,-94,100,run03,20
104306,20994,1050416,-92,100,run03,20
104348,20995,1050466,-92,100,run03,20
104398,20996,1050516,-91,100,run03,20
104450,20997,1050566,-91,100,run03,20
104498,20998,1050616,-94,100,run03,20
104549,20999,1050666,-93,100,run03,20
104598,21000,1050716,-93,100,run03,20
104648,21001,1050766,-93,100,run03,20
104704,21002,1050816,-90,100,run03,20
104754,21003,1050866,-91,100,run03,20
104800,21004,1050916,-92,100,run03,20
104849,21005,1050966,-92,100,run03,20
104898,21006,1051016,-90,100,run03,20
104950,21007,1051066,-92,100,run03,20
105000,21008,1051116,-88,100,run03,20
105052,21009,1051166,-89,100,run03,20
105099,21010,1051216,-87,100,run03,20
105155,21011,1051266,-89,100,run03,20
105200,21012,1051316,-90,100,run03,20
105259,21013,1051366,-88,100,run03,20
105299,21014,1051416,-91,100,run03,20
105354,21015,1051466,-90,100,run03,20
105398,21016,1051516,-89,100,run03,20
105448,21017,1051566,-89,100,run03,20
105501,21018,1051616,-90,100,run03,20
105548,21019,1051666,-88,100,run03,20
105606,21020,1051716,-91,100,run03,20
105650,21021,1051766,-87,100,run03,20
105705,21022,1051816,-90,100,run03,20
105753,21023,1051866,-88,100,run03,20
105798,21024,1051916,-89,100,run03,20
105849,21025,1051966,-91,100,run03,20
105899,21026,1052016,-90,100,run03,20
105948,21027,1052066,-90,100,run03,20
105998,21028,1052116,-92,100,run03,20
106051,21029,1052166,-88,100,run03,20
106098,21030,1052216,-90,100,run03,20
106149,21031,1052266,-86,100,run03,20
106198,21032,1052316,-89,100,run03,20
106248,21033,1052366,-90,100,run03,20
106299,21034,1052416,-91,100,run03,20
106376,21035,1052466,-89,100,run03,20
106399,21036,1052516,-88,100,run03,20
106448,21037,1052566,-90,100,run03,20
106499,21038,1052616,-91,100,run03,20
106548,21039,1052666,-91,100,run03,20
106598,21040,1052716,-90,100,run03,20
106658,21041,1052766,-91,100,run03,20
106706,21042,1052816,-90,100,run03,20
106758,21043,1052866,-92,100,run03,20
106801,21044,1052916,-89,100,run03,20
106852,21045,1052966,-89,100,run03,20
106899,21046,1053016,-88,100,run03,20
106966,21047,1053066,-91,100,run03,20
107002,21048,1053116,-87,100,run03,20
107048,21049,1053166,-92,100,run03,20
107099,21050,1053216,-93,100,run03,20
107149,21051,1053266,-91,100,run03,20
107203,21052,1053316,-94,100,run03,20
107248,21053,1053366,-91,100,run03,20
107299,21054,1053416,-94,100,run03,20
107354,21055,1053466,-93,100,run03,20
107400,21056,1053516,-88,100,run03,20
107449,21057,1053566,-91,100,run03,20
107507,21058,1053616,-91,100,run03,20
107548,21059,1053666,-89,100,run03,20
107598,21060,1053716,-89,100,run03,20
107648,21061,1053766,-92,100,run03,20
107698,21062,1053816,-87,100,run03,20
107749,21063,1053866,-90,100,run03,20
107798,21064,1053916,-90,100,run03,20
107848,21065,1053966,-90,100,run03,20
107906,21066,1054016,-88,100,run03,20
107948,21067,1054066,-91,100,run03,20
108020,21068,1054116,-86,100,run03,20
108050,21069,1054166,-91,100,run03,20
108098,21070,1054216,-90,100,run03,20
108150,21071,1054266,-89,100,run03,20
108199,21072,1054316,-88,100,run03,20
108249,21073,1054366,-90,100,run03,20
108307,21074,1054416,-90,100,run03,20
108367,21075,1054466,-91,100,run03,20
108406,21076,1054516,-87,100,run03,20
108448,21077,1054566,-91,100,run03,20
108498,21078,1054616,-89,100,run03,20
108549,21079,1054666,-90,100,run03,20
108598,21080,1054716,-94,100,run03,20
108648,21081,1054766,-90,100,run03,20
108698,21082,1054816,-89,100,run03,20
108748,21083,1054866,-90,100,run03,20
108804,21084,1054916,-89,100,run03,20
108849,21085,1054966,-90,100,run03,20
108898,21086,1055016,-90,100,run03,20
108950,21087,1055066,-91,100,run03,20
108999,21088,1055116,-89,100,run03,20
109048,21089,1055166,-89,100,run03,20
109101,21090,1055216,-89,100,run03,20
109154,21091,1055266,-90,100,run03,20
109198,21092,1055316,-91,100,run03,20
109249,21093,1055366,-89,100,run03,20
109298,21094,1055416,-91,100,run03,20
109374,21095,1055466,-92,100,run03,20
109399,21096,1055516,-91,100,run03,20
109460,21097,1055566,-89,100,run03,20
109498,21098,1055616,-88,100,run03,20
109558,21099,1055666,-94,100,run03,20
109601,21100,1055716,-88,100,run03,20
109657,21101,1055766,-92,100,run03,20
109700,21102,1055816,-89,100,run03,20
109749,21103,1055866,-94,100,run03,20
109799,21104,1055916,-91,100,run03,20
109848,21105,1055966,-92,100,run03,20
109899,21106,1056016,-92,100,run03,20
109948,21107,1056066,-92,100,run03,20
110013,21108,1056116,-88,100,run03,20
110049,21109,1056166,-92,100,run03,20
110098,21110,1056216,-93,100,run03,20
110150,21111,1056266,-92,100,run03,20
110198,21112,1056316,-92,100,run03,20
110255,21113,1056366,-91,100,run03,20
110298,21114,1056416,-93,100,run03,20
110358,21115,1056466,-88,100,run03,20
110400,21116,1056516,-90,100,run03,20
110448,21117,1056566,-90,100,run03,20
110499,21118,1056616,-89,100,run03,20
110548,21119,1056666,-90,100,run03,20
110598,21120,1056716,-91,100,run03,20
110648,21121,1056766,-93,100,run03,20
110701,21122,1056816,-93,100,run03,20
110748,21123,1056866,-92,100,run03,20
110799,21124,1056916,-92,100,run03,20
110848,21125,1056966,-91,100,run03,20
110898,21126,1057016,-91,100,run03,20
110948,21127,1057066,-94,100,run03,20
111000,21128,1057116,-93,100,run03,20
111048,21129,1057166,-92,100,run03,20
111100,21130,1057216,-90,100,run03,20
111160,21131,1057266,-92,100,run03,20
111210,21132,1057316,-92,100,run03,20
111248,21133,1057366,-92,100,run03,20
111308,21134,1057416,-92,100,run03,20
111359,21135,1057466,-91,100,run03,20
111399,21136,1057516,-91,100,run03,20
111451,21137,1057566,-91,100,run03,20
111501,21138,1057616,-92,100,run03,20
111549,21139,1057666,-88,100,run03,20
111606,21140,1057716,-92,100,run03,20
111652,21141,1057766,-88,100,run03,20
111698,21142,1057816,-91,100,run03,20
111748,21143,1057866,-91,100,run03,20
111798,21144,1057916,-91,100,run03,20
111848,21145,1057966,-91,100,run03,20
111898,21146,1058016,-92,100,run03,20
111948,21147,1058066,-91,100,run03,20
111999,21148,1058116,-90,100,run03,20
112050,21149,1058166,-91,100,run03,20
112098,21150,1058216,-91,100,run03,20
112151,21151,1058266,-90,100,run03,20
112204,21152,1058316,-91,100,run03,20
112248,21153,1058366,-92,100,run03,20
112298,21154,1058416,-90,100,run03,20
112350,21155,1058466,-91,100,run03,20
112398,21156,1058516,-91,100,run03,20
112448,21157,1058566,-89,100,run03,20
112498,21158,1058616,-93,100,run03,20
112558,21159,1058666,-90,100,run03,20
112600,21160,1058716,-92,100,run03,20
112665,21161,1058766,-91,100,run03,20
112698,21162,1058816,-90,100,run03,20
112749,21163,1058866,-91,100,run03,20
112798,21164,1058916,-92,100,run03,20
112848,21165,1058966,-92,100,run03,20
112898,21166,1059016,-91,100,run03,20
112949,21167,1059066,-91,100,run03,20
112998,21168,1059116,-89,100,run03,20
113048,21169,1059166,-92,100,run03,20
113098,21170,1059216,-88,100,run03,20
113149,21171,1059266,-90,100,run03,20
113199,21172,1059316,-90,100,run03,20
113254,21173,1059366,-90,100,run03,20
113298,21174,1059416,-86,100,run03,20
113353,21175,1059466,-86,100,run03,20
113398,21176,1059516,-86,100,run03,20
113450,21177,1059566,-93,100,run03,20
113499,21178,1059616,-85,100,run03,20
113552,21179,1059666,-87,100,run03,20
113598,21180,1059716,-87,100,run03,20
113666,21181,1059766,-88,100,run03,20
113698,21182,1059816,-83,100,run03,20
113756,21183,1059866,-86,100,run03,20
113798,21184,1059916,-85,100,run03,20
113849,21185,1059966,-84,100,run03,20
113901,21186,1060016,-83,100,run03,20
113948,21187,1060066,-85,100,run03,20
113999,21188,1060116,-85,100,run03,20
114048,21189,1060166,-86,100,run03,20
114109,21190,1060216,-86,100,run03,20
114150,21191,1060266,-81,100,run03,20
114199,21192,1060316,-86,100,run03,20
114248,21193,1060366,-86,100,run03,20
114298,21194,1060416,-86,100,run03,20
114348,21195,1060466,-86,100,run03,20
114404,21196,1060516,-87,100,run03,20
114448,21197,1060566,-88,100,run03,20
114498,21198,1060616,-89,100,run03,20
114548,21199,1060666,-86,100,run03,20
114599,21200,1060716,-87,100,run03,20
114648,21201,1060766,-89,100,run03,20
114698,21202,1060816,-90,100,run03,20
114748,21203,1060866,-96,100,run03,20
114798,21204,1060916,-89,100,run03,20
114850,21205,1060966,-89,100,run03,20
114903,21206,1061016,-90,100,run03,20
114949,21207,1061066,-88,100,run03,20
115002,21208,1061116,-90,100,run03,20
115049,21209,1061166,-88,100,run03,20
115105,21210,1061216,-89,100,run03,20
115149,21211,1061266,-90,100,run03,20
115198,21212,1061316,-88,100,run03,20
115248,21213,1061366,-87,100,run03,20
115302,21214,1061416,-87,100,run03,20
115350,21215,1061466,-87,100,run03,20
115406,21216,1061516,-88,100,run03,20
