pc_timestamp,record,session_id,rx_ms_receiver,src_mac,dst_mac,seq,tx_ms_sender,gap,total_missing,name,value,rssi_dbm,noise_floor_dbm,snr_db,channel,sig_mode,mcs,rate
2026-06-14T10:54:33,RX,run58,16056,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340001,1100050,0,0,ESP_SENDER,73.54,-81,-93,12,1,0,0,0
2026-06-14T10:54:33,RX,run58,16098,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340002,1100100,0,0,ESP_SENDER,30.07,-76,-98,22,1,0,0,0
2026-06-14T10:54:33,RX,run58,16209,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340004,1100200,1,1,ESP_SENDER,40.52,-85,-94,9,1,0,0,0
2026-06-14T10:54:33,RX,run58,16268,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340005,1100250,0,1,ESP_SENDER,8.13,-82,-96,14,1,0,0,0
2026-06-14T10:54:33,RX,run58,16325,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340006,1100300,0,1,ESP_SENDER,31.57,-79,-96,17,1,0,0,0
2026-06-14T10:54:33,RX,run58,16376,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340007,1100350,0,1,ESP_SENDER,84.19,-80,-95,15,1,0,0,0
2026-06-14T10:54:33,RX,run58,16423,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340008,1100400,0,1,ESP_SENDER,86.50,-76,-94,18,1,0,0,0
2026-06-14T10:54:33,RX,run58,16470,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340009,1100450,0,1,ESP_SENDER,32.61,-81,-97,16,1,0,0,0
2026-06-14T10:54:33,RX,run58,16514,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340010,1100500,0,1,ESP_SENDER,88.39,-80,-96,16,1,0,0,0
2026-06-14T10:54:33,RX,run58,16557,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340011,1100550,0,1,ESP_SENDER,11.77,-83,-98,15,1,0,0,0
2026-06-14T10:54:33,RX,run58,16613,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340012,1100600,0,1,ESP_SENDER,60.24,-81,-97,16,1,0,0,0
2026-06-14T10:54:33,RX,run58,16674,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340013,1100650,0,1,ESP_SENDER,21.99,-80,-97,17,1,0,0,0
2026-06-14T10:54:33,RX,run58,16725,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340014,1100700,0,1,ESP_SENDER,33.92,-83,-95,12,1,0,0,0
2026-06-14T10:54:33,RX,run58,16793,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340015,1100750,0,1,ESP_SENDER,49.49,-80,-96,16,1,0,0,0
2026-06-14T10:54:33,RX,run58,16832,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340016,1100800,0,1,ESP_SENDER,38.97,-79,-97,18,1,0,0,0
2026-06-14T10:54:33,RX,run58,16876,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340017,1100850,0,1,ESP_SENDER,6.20,-78,-97,19,1,0,0,0
2026-06-14T10:54:33,RX,run58,16910,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340018,1100900,0,1,ESP_SENDER,16.25,-77,-94,17,1,0,0,0
2026-06-14T10:54:33,RX,run58,16957,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340019,1100950,0,1,ESP_SENDER,46.24,-80,-98,18,1,0,0,0
2026-06-14T10:54:34,RX,run58,17004,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340020,1101000,0,1,ESP_SENDER,13.99,-81,-96,15,1,0,0,0
2026-06-14T10:54:34,RX,run58,17070,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340021,1101050,0,1,ESP_SENDER,85.57,-79,-99,20,1,0,0,0
2026-06-14T10:54:34,RX,run58,17116,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340022,1101100,0,1,ESP_SENDER,62.25,-81,-96,15,1,0,0,0
2026-06-14T10:54:34,RX,run58,17172,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340023,1101150,0,1,ESP_SENDER,97.16,-81,-95,14,1,0,0,0
2026-06-14T10:54:34,RX,run58,17208,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340024,1101200,0,1,ESP_SENDER,58.09,-83,-94,11,1,0,0,0
2026-06-14T10:54:34,RX,run58,17257,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340025,1101250,0,1,ESP_SENDER,39.60,-78,-94,16,1,0,0,0
2026-06-14T10:54:34,RX,run58,17294,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340026,1101300,0,1,ESP_SENDER,31.55,-82,-95,13,1,0,0,0
2026-06-14T10:54:34,RX,run58,17341,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340027,1101350,0,1,ESP_SENDER,77.68,-82,-97,15,1,0,0,0
2026-06-14T10:54:34,RX,run58,17386,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340028,1101400,0,1,ESP_SENDER,61.02,-78,-96,18,1,0,0,0
2026-06-14T10:54:34,RX,run58,17443,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,340029,1101450,0,1,ESP_SENDER,81.76,-81,-97,16,1,0,0,0
