pc_timestamp,record,session_id,rx_ms_receiver,src_mac,dst_mac,seq,tx_ms_sender,gap,total_missing,name,value,rssi_dbm,noise_floor_dbm,snr_db,channel,sig_mode,mcs,rate
2026-06-13T14:13:52,RX,run04,839382,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35695,1785466,0,181,ESP_SENDER,71.60,-98,-96,-2,1,0,0,0
2026-06-13T14:13:52,RX,run04,839446,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35696,1785516,0,181,ESP_SENDER,40.90,-96,-96,0,1,0,0,0
2026-06-13T14:13:52,RX,run04,839468,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35697,1785566,0,181,ESP_SENDER,1.80,-95,-96,1,1,0,0,0
2026-06-13T14:13:52,RX,run04,839525,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35698,1785616,0,181,ESP_SENDER,53.90,-97,-96,-1,1,0,0,0
2026-06-13T14:13:52,RX,run04,839575,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35699,1785666,0,181,ESP_SENDER,66.00,-96,-96,0,1,0,0,0
2026-06-13T14:13:52,RX,run04,839635,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35700,1785716,0,181,ESP_SENDER,90.40,-97,-96,-1,1,0,0,0
2026-06-13T14:13:52,RX,run04,839672,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35701,1785766,0,181,ESP_SENDER,96.50,-94,-96,2,1,0,0,0
2026-06-13T14:13:52,RX,run04,839717,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35702,1785816,0,181,ESP_SENDER,39.40,-94,-96,2,1,0,0,0
2026-06-13T14:13:52,RX,run04,839767,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35703,1785866,0,181,ESP_SENDER,29.50,-94,-96,2,1,0,0,0
2026-06-13T14:13:52,RX,run04,839817,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35704,1785916,0,181,ESP_SENDER,3.40,-95,-96,1,1,0,0,0
2026-06-13T14:13:52,RX,run04,839872,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35705,1785966,0,181,ESP_SENDER,39.70,-97,-96,-1,1,0,0,0
2026-06-13T14:13:52,RX,run04,839919,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35706,1786016,0,181,ESP_SENDER,16.80,-96,-96,0,1,0,0,0
2026-06-13T14:13:52,RX,run04,839975,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35707,1786066,0,181,ESP_SENDER,21.80,-94,-96,2,1,0,0,0
2026-06-13T14:13:53,RX,run04,840021,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35708,1786116,0,181,ESP_SENDER,56.90,-95,-96,1,1,0,0,0
2026-06-13T14:13:53,RX,run04,840069,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35709,1786166,0,181,ESP_SENDER,50.10,-95,-96,1,1,0,0,0
2026-06-13T14:13:53,RX,run04,840145,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35710,1786216,0,181,ESP_SENDER,66.00,-98,-96,-2,1,0,0,0
2026-06-13T14:13:53,RX,run04,840180,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35711,1786266,0,181,ESP_SENDER,51.80,-95,-96,1,1,0,0,0
2026-06-13T14:13:53,RX,run04,840234,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35712,1786316,0,181,ESP_SENDER,2.30,-94,-96,2,1,0,0,0
2026-06-13T14:13:53,RX,run04,840275,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,35713,1786366,0,181,ESP_SENDER,53.60,-97,-96,-1,1,0,0,0
