pc_timestamp,record,session_id,rx_ms_receiver,src_mac,dst_mac,seq,tx_ms_sender,gap,total_missing,name,value,rssi_dbm,noise_floor_dbm,snr_db,channel,sig_mode,mcs,rate
2026-06-14T12:17:12,RX,run63,23107,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440157,1601570,2,75,ESP_SENDER,72.60,-98,-93,-5,1,0,0,0
2026-06-14T12:17:12,RX,run63,23108,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440158,1601580,0,75,ESP_SENDER,75.08,-94,-93,-1,1,0,0,0
2026-06-14T12:17:12,RX,run63,23109,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440159,1601590,0,75,ESP_SENDER,38.45,-96,-95,-1,1,0,0,0
2026-06-14T12:17:12,RX,run63,23127,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440161,1601610,1,76,ESP_SENDER,88.83,-97,-93,-4,1,0,0,0
2026-06-14T12:17:12,RX,run63,23194,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440163,1601630,1,77,ESP_SENDER,20.56,-95,-91,-4,1,0,0,0
2026-06-14T12:17:12,RX,run63,23256,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440165,1601650,1,78,ESP_SENDER,64.85,-95,-92,-3,1,0,0,0
2026-06-14T12:17:12,RX,run63,23286,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440168,1601680,2,80,ESP_SENDER,91.52,-98,-94,-4,1,0,0,0
2026-06-14T12:17:12,RX,run63,23311,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440169,1601690,0,80,ESP_SENDER,12.47,-95,-94,-1,1,0,0,0
2026-06-14T12:17:12,RX,run63,23371,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440173,1601730,3,83,ESP_SENDER,18.48,-98,-93,-5,1,0,0,0
2026-06-14T12:17:12,RX,run63,23443,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440175,1601750,1,84,ESP_SENDER,54.50,-98,-96,-2,1,0,0,0
2026-06-14T12:17:12,RX,run63,23480,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440176,1601760,0,84,ESP_SENDER,21.68,-98,-94,-4,1,0,0,0
