pc_timestamp,record,session_id,rx_ms_receiver,src_mac,dst_mac,seq,tx_ms_sender,gap,total_missing,name,value,rssi_dbm,noise_floor_dbm,snr_db,channel,sig_mode,mcs,rate
2026-06-14T11:44:14,RX,run61,19104,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400002,1400100,1,1,ESP_SENDER,48.44,-90,-95,5,1,0,0,0
2026-06-14T11:44:14,RX,run61,19145,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400003,1400150,0,1,ESP_SENDER,32.94,-86,-94,8,1,0,0,0
2026-06-14T11:44:14,RX,run61,19201,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400004,1400200,0,1,ESP_SENDER,41.14,-87,-96,9,1,0,0,0
2026-06-14T11:44:14,RX,run61,19255,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400005,1400250,0,1,ESP_SENDER,45.92,-90,-95,5,1,0,0,0
2026-06-14T11:44:14,RX,run61,19306,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400006,1400300,0,1,ESP_SENDER,69.42,-88,-94,6,1,0,0,0
2026-06-14T11:44:14,RX,run61,19345,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400007,1400350,0,1,ESP_SENDER,36.29,-90,-93,3,1,0,0,0
2026-06-14T11:44:14,RX,run61,19399,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400008,1400400,0,1,ESP_SENDER,1.26,-89,-93,4,1,0,0,0
2026-06-14T11:44:14,RX,run61,19450,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400009,1400450,0,1,ESP_SENDER,76.82,-84,-91,7,1,0,0,0
2026-06-14T11:44:14,RX,run61,19483,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400010,1400500,0,1,ESP_SENDER,82.99,-86,-96,10,1,0,0,0
2026-06-14T11:44:14,RX,run61,19501,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400011,1400550,0,1,ESP_SENDER,81.64,-86,-94,8,1,0,0,0
2026-06-14T11:44:14,RX,run61,19571,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400012,1400600,0,1,ESP_SENDER,76.11,-85,-93,8,1,0,0,0
2026-06-14T11:44:14,RX,run61,19623,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400013,1400650,0,1,ESP_SENDER,70.76,-88,-94,6,1,0,0,0
2026-06-14T11:44:14,RX,run61,19712,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400015,1400750,1,2,ESP_SENDER,80.52,-89,-96,7,1,0,0,0
2026-06-14T11:44:14,RX,run61,19774,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400016,1400800,0,2,ESP_SENDER,8.54,-86,-92,6,1,0,0,0
2026-06-14T11:44:14,RX,run61,19871,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400018,1400900,1,3,ESP_SENDER,57.52,-92,-95,3,1,0,0,0
2026-06-14T11:44:14,RX,run61,19916,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400019,1400950,0,3,ESP_SENDER,16.17,-91,-94,3,1,0,0,0
2026-06-14T11:44:14,RX,run61,19961,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400020,1401000,0,3,ESP_SENDER,93.78,-89,-92,3,1,0,0,0
2026-06-14T11:44:15,RX,run61,20034,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400021,1401050,0,3,ESP_SENDER,88.82,-85,-94,9,1,0,0,0
2026-06-14T11:44:15,RX,run61,20072,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400022,1401100,0,3,ESP_SENDER,61.53,-92,-94,2,1,0,0,0
2026-06-14T11:44:15,RX,run61,20155,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400023,1401150,0,3,ESP_SENDER,78.71,-90,-92,2,1,0,0,0
2026-06-14T11:44:15,RX,run61,20210,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400024,1401200,0,3,ESP_SENDER,58.43,-87,-95,8,1,0,0,0
2026-06-14T11:44:15,RX,run61,20309,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400026,1401300,1,4,ESP_SENDER,43.68,-91,-93,2,1,0,0,0
2026-06-14T11:44:15,RX,run61,20378,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400027,1401350,0,4,ESP_SENDER,60.43,-88,-95,7,1,0,0,0
2026-06-14T11:44:15,RX,run61,20434,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400028,1401400,0,4,ESP_SENDER,12.67,-88,-92,4,1,0,0,0
2026-06-14T11:44:15,RX,run61,20548,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400030,1401500,1,5,ESP_SENDER,77.31,-92,-96,4,1,0,0,0
2026-06-14T11:44:15,RX,run61,20592,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400031,1401550,0,5,ESP_SENDER,71.55,-85,-93,8,1,0,0,0
2026-06-14T11:44:15,RX,run61,20673,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400032,1401600,0,5,ESP_SENDER,31.83,-89,-93,4,1,0,0,0
2026-06-14T11:44:15,RX,run61,20716,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400033,1401650,0,5,ESP_SENDER,35.20,-89,-94,5,1,0,0,0
2026-06-14T11:44:15,RX,run61,20783,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400034,1401700,0,5,ESP_SENDER,18.35,-89,-95,6,1,0,0,0
2026-06-14T11:44:15,RX,run61,20849,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400035,1401750,0,5,ESP_SENDER,57.19,-87,-95,8,1,0,0,0
2026-06-14T11:44:15,RX,run61,20898,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400036,1401800,0,5,ESP_SENDER,96.50,-87,-96,9,1,0,0,0
2026-06-14T11:44:15,RX,run61,20947,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400037,1401850,0,5,ESP_SENDER,70.92,-91,-94,3,1,0,0,0
2026-06-14T11:44:15,RX,run61,20998,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400038,1401900,0,5,ESP_SENDER,30.34,-91,-93,2,1,0,0,0
2026-06-14T11:44:16,RX,run61,21043,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400039,1401950,0,5,ESP_SENDER,46.50,-88,-96,8,1,0,0,0
2026-06-14T11:44:16,RX,run61,21111,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400040,1402000,0,5,ESP_SENDER,33.41,-91,-94,3,1,0,0,0
2026-06-14T11:44:16,RX,run61,21212,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400042,1402100,1,6,ESP_SENDER,31.91,-89,-93,4,1,0,0,0
2026-06-14T11:44:16,RX,run61,21230,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400043,1402150,0,6,ESP_SENDER,43.89,-87,-94,7,1,0,0,0
2026-06-14T11:44:16,RX,run61,21296,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400044,1402200,0,6,ESP_SENDER,28.11,-88,-93,5,1,0,0,0
2026-06-14T11:44:16,RX,run61,21366,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400045,1402250,0,6,ESP_SENDER,8.00,-92,-95,3,1,0,0,0
2026-06-14T11:44:16,RX,run61,21496,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400047,1402350,1,7,ESP_SENDER,31.57,-91,-94,3,1,0,0,0
2026-06-14T11:44:16,RX,run61,21596,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400049,1402450,1,8,ESP_SENDER,38.90,-88,-95,7,1,0,0,0
2026-06-14T11:44:16,RX,run61,21655,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400050,1402500,0,8,ESP_SENDER,49.69,-87,-95,8,1,0,0,0
2026-06-14T11:44:16,RX,run61,21753,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400052,1402600,1,9,ESP_SENDER,88.14,-94,-93,-1,1,0,0,0
2026-06-14T11:44:16,RX,run61,21815,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400053,1402650,0,9,ESP_SENDER,21.93,-86,-96,10,1,0,0,0
2026-06-14T11:44:16,RX,run61,21860,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400054,1402700,0,9,ESP_SENDER,73.28,-90,-93,3,1,0,0,0
2026-06-14T11:44:16,RX,run61,21921,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400055,1402750,0,9,ESP_SENDER,26.21,-93,-95,2,1,0,0,0
2026-06-14T11:44:16,RX,run61,21970,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400056,1402800,0,9,ESP_SENDER,9.18,-92,-94,2,1,0,0,0
2026-06-14T11:44:17,RX,run61,22006,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400057,1402850,0,9,ESP_SENDER,38.05,-88,-96,8,1,0,0,0
2026-06-14T11:44:17,RX,run61,22089,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400059,1402950,1,10,ESP_SENDER,77.42,-93,-93,0,1,0,0,0
2026-06-14T11:44:17,RX,run61,22244,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400062,1403100,2,12,ESP_SENDER,85.20,-96,-92,-4,1,0,0,0
2026-06-14T11:44:17,RX,run61,22366,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400064,1403200,1,13,ESP_SENDER,0.56,-93,-91,-2,1,0,0,0
2026-06-14T11:44:17,RX,run61,22395,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400065,1403250,0,13,ESP_SENDER,73.67,-85,-95,10,1,0,0,0
2026-06-14T11:44:17,RX,run61,22463,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400066,1403300,0,13,ESP_SENDER,26.10,-87,-95,8,1,0,0,0
2026-06-14T11:44:17,RX,run61,22497,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400067,1403350,0,13,ESP_SENDER,2.00,-91,-92,1,1,0,0,0
2026-06-14T11:44:17,RX,run61,22523,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400068,1403400,0,13,ESP_SENDER,59.98,-87,-92,5,1,0,0,0
2026-06-14T11:44:17,RX,run61,22566,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400069,1403450,0,13,ESP_SENDER,70.13,-85,-94,9,1,0,0,0
2026-06-14T11:44:17,RX,run61,22603,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400070,1403500,0,13,ESP_SENDER,34.22,-90,-96,6,1,0,0,0
2026-06-14T11:44:17,RX,run61,22650,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,400071,1403550,0,13,ESP_SENDER,14.19,-93,-94,1,1,0,0,0
